ear,blink_duration,mar,head_deviation,state
0.27823837815154967,0.11,0.0,0.013916760683059692,0
0.2636960469063588,0.11,0.0,0.022749632596969604,0
0.2838727221172317,0.11,0.0,0.02838626503944397,0
0.28800811065846943,0.11,0.013333333155555559,0.02104973793029785,0
0.2849537128665741,0.11,0.013333333155555559,0.02038136124610901,0
0.2901203361323693,0.11,0.018129453007388555,0.032479286193847656,0
0.29078871953138624,0.11,0.013328594941838832,0.02322530746459961,0
0.28531438416501137,0.11,0.0,0.021123170852661133,0
0.31177701988197715,0.11,0.01963996056520621,0.016057312488555908,0
0.29909784817397456,0.11,0.01835248575149692,0.024180680513381958,0
0.30321487188773355,0.11,0.012816300232017847,0.01963666081428528,0
0.28998610409904146,0.11,0.0,0.02452671527862549,0
0.29990162020005817,0.11,0.01910924908932518,0.027632445096969604,0
0.289514423523589,0.11,0.013328594941838832,0.026147544384002686,0
0.31553993662915747,0.11,0.013698629949333838,0.02581995725631714,0
0.3134808868741371,0.11,0.01388754929789369,0.023075401782989502,0
0.29756441589632177,0.11,0.013697344839357587,0.025782853364944458,0
0.270612369966019,0.11,0.01351351333089847,0.0050837695598602295,0
0.27063245767017785,0.11,0.0,0.01628553867340088,0
0.2808704220371549,0.11,0.0,0.021441668272018433,0
0.30288678670736047,0.11,0.0,0.003066122531890869,0
0.27890760475606524,0.11,0.0,0.002196371555328369,0
0.2865541707560802,0.11,0.0,0.000894010066986084,0
0.2829156998580915,0.11,0.01408311005638773,0.008085072040557861,0
0.2728325166117885,0.11,0.0,0.002918809652328491,0
0.28210561935638445,0.11,0.0,0.016487181186676025,0
0.2819926798247704,0.11,0.0,0.0108395516872406,0
0.2855666995687537,0.11,0.018854504698754965,0.018695563077926636,0
0.29257332886119575,0.11,0.01860646234378894,0.025365740060806274,0
0.2861081006283821,0.11,0.013333333155555559,0.019414305686950684,0
0.27353252855362264,0.11,0.013333333155555559,0.015804648399353027,0
0.2867047495418583,0.11,0.01351351333089847,0.02175360918045044,0
0.2892952230625029,0.11,0.0,0.014104962348937988,0
0.3239525201164587,0.11,0.0,0.012400180101394653,0
0.27737755707218653,0.11,0.0,0.011014074087142944,0
0.2878310677294946,0.11,0.0,0.010722100734710693,0
0.32151334241814344,0.11,0.0,0.03682166337966919,0
0.3049003697978401,0.11,0.0,0.02942529320716858,0
0.32004534254907707,0.11,0.0,0.017543792724609375,0
0.3017086948671186,0.11,0.0,0.025594443082809448,0
0.3259050787212655,0.11,0.0,0.031067341566085815,0
0.2902180982679929,0.11,0.0,0.026585131883621216,0
0.2998633827112803,0.11,0.012982634189551132,0.020092636346817017,0
0.3214536061375621,0.11,0.012484404080112711,0.021409988403320312,0
0.31128708908209296,0.11,0.01350858049147573,0.026903897523880005,0
0.25026152668058343,0.11,0.01350858049147573,0.008135110139846802,0
0.2097678952208547,0.11,0.014705882136678205,0.034300655126571655,0
0.2757230955394571,0.11,0.014491231624599851,0.014129787683486938,0
0.2802090126964766,0.11,0.014084506843880186,0.03586995601654053,0
0.30322203484590615,0.11,0.0,0.028203487396240234,0
0.24654423310281348,0.11,0.014084506843880186,0.04286143183708191,0
0.2741569395392107,0.11,0.01388754929789369,0.033889830112457275,0
0.2973766100965694,0.11,0.0,0.05714559555053711,0
0.2943635003279653,0.11,0.01408311005638773,0.029751688241958618,0
0.29193740733505635,0.11,0.0,0.03777816891670227,0
0.3083773539892985,0.11,0.0,0.030633479356765747,0
0.29074111161266303,0.11,0.014284256578810155,0.016184240579605103,0
0.2914156460342314,0.11,0.0,0.012309134006500244,0
0.2873761243107593,0.11,0.0,0.021432101726531982,0
0.2916930431024654,0.11,0.0,0.011648982763290405,0
0.27823209901270735,0.11,0.02020098938217043,0.030814796686172485,0
0.28158846482798494,0.11,0.0,0.02661430835723877,0
0.30166590482142475,0.11,0.014486669133617897,0.012272357940673828,0
0.3026953629820365,0.11,0.0,0.03340873122215271,0
0.3105446777062424,0.11,0.0,0.020064234733581543,0
0.30293448791501804,0.11,0.0,0.006368041038513184,0
0.2905760208198237,0.11,0.014699525584870312,0.00012445449829101562,0
0.30309957870785736,0.11,0.0,0.013597965240478516,0
0.307112473392109,0.11,0.014923710750780365,0.020716071128845215,0
0.29078476435200906,0.11,0.0,0.013821661472320557,0
0.2949768655028974,0.11,0.0,0.0043256282806396484,0
0.2985603075930625,0.11,0.014491231624599851,0.018038541078567505,0
0.3089156164233985,0.11,0.015382794806573605,0.009279251098632812,0
0.2985603075930625,0.11,0.014923710750780365,0.0010963678359985352,0
0.2838666202299091,0.11,0.0,0.012939304113388062,0
0.29275147300805826,0.11,0.015149776066751669,0.013941466808319092,0
0.27022891046528874,0.11,0.0,0.013804376125335693,0
0.27552525871021316,0.11,0.015149776066751669,0.013166189193725586,0
0.27552525871021316,0.11,0.0,0.009479045867919922,0
0.2887395843099479,0.11,0.0,0.004597187042236328,0
0.29543297908905136,0.11,0.01408311005638773,0.03123447299003601,0
0.2649508988025705,0.11,0.014705882136678205,0.013168781995773315,0
0.2855249023466925,0.11,0.014285714081632657,0.010440319776535034,0
0.2666831340622102,0.11,0.014704292225659943,0.007712125778198242,0
0.28832853392602986,0.11,0.0,0.011770039796829224,0
0.2715561336296247,0.11,0.015144563091026773,0.012859851121902466,0
0.3030096782040419,0.11,0.0,0.019544482231140137,0
0.27412446198137025,0.11,0.020495848433003578,0.017968088388442993,0
0.2721224805901275,0.11,0.020493696298999012,0.01103857159614563,0
0.27442906185905624,0.11,0.0149253729115616,0.014028578996658325,0
0.265697698129131,0.11,0.0,0.018978238105773926,0
0.2688570195434069,0.11,0.014084506843880186,0.015100091695785522,0
0.2753217461178769,0.11,0.0207882684425739,0.01999753713607788,0
0.27127744270303195,0.11,0.013888888695987657,0.0300578773021698,0
0.2792383745506829,0.11,0.01408311005638773,0.024733662605285645,0
0.2811319446755216,0.11,0.020493696298999012,0.02729862928390503,0
0.27985503189433275,0.11,0.01388754929789369,0.030088841915130615,0
0.2753394310892795,0.11,0.014284256578810155,0.024833351373672485,0
0.2814670709506311,0.11,0.019916525242136454,0.022786319255828857,0
0.29653466352420665,0.11,0.0,0.028183281421661377,0
0.2832603279327917,0.11,0.0,0.02364218235015869,0
0.2866264115498603,0.11,0.0,0.015619218349456787,0
0.2855649497737795,0.11,0.019916525242136454,0.027650296688079834,0
0.3094164328480698,0.11,0.0,0.005149424076080322,0
0.28158846482798494,0.11,0.013157894563711914,0.0165652334690094,0
0.2880772332201069,0.11,0.017677669308692825,0.008353620767593384,0
0.28157919951063287,0.11,0.0,0.016379594802856445,0
0.28667350788217016,0.11,0.0,0.0018272995948791504,0
0.2857300405666188,0.11,0.018366409662424487,0.005680441856384277,0
0.29352864989383665,0.11,0.0,0.009988754987716675,0
0.2954697895865723,0.11,0.0,0.015478581190109253,0
0.28210561935638445,0.11,0.0,0.0022290945053100586,0
0.3082115042729219,0.11,0.0,0.017366498708724976,0
0.28721103351792,0.11,0.0,0.003007441759109497,0
0.24861760611907766,0.11,0.012985917745820209,0.0011118650436401367,0
0.2873761243107593,0.11,0.0,0.013857007026672363,0
0.30074469550299854,0.11,0.012345678859929892,0.018471211194992065,0
0.2867047495418583,0.11,0.0,0.018929898738861084,0
0.2902779694341634,0.11,0.012044696342485318,0.023184210062026978,0
0.2746419698437639,0.11,0.012820512656147275,0.015490591526031494,0
0.30260507156045013,0.11,0.0,0.016985982656478882,0
